id,file,line,literal,note
cs_5ea07777,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,61,"""op_BitwiseAndAssignment""",Hardcoded C# string. Manual review needed.
cs_78b8c006,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,62,"""op_BitwiseOrAssignment""",Hardcoded C# string. Manual review needed.
cs_691dedc7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,63,"""op_Comma""",Hardcoded C# string. Manual review needed.
cs_aa603515,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,64,"""op_DivisionAssignment""",Hardcoded C# string. Manual review needed.
cs_8669dd33,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,65,"""op_Decrement""",Hardcoded C# string. Manual review needed.
cs_6ccbe5b8,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,66,"""op_Increment""",Hardcoded C# string. Manual review needed.
cs_38414d9a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,67,"""op_UnaryNegation""",Hardcoded C# string. Manual review needed.
cs_3a5b6618,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,68,"""op_UnaryPlus""",Hardcoded C# string. Manual review needed.
cs_e9586fc3,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,69,"""op_OnesComplement""",Hardcoded C# string. Manual review needed.
cs_5a36349a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,74,"""op_Addition""",Hardcoded C# string. Manual review needed.
cs_c371d679,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,75,"""op_Subtraction""",Hardcoded C# string. Manual review needed.
cs_460319dc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,76,"""op_Multiply""",Hardcoded C# string. Manual review needed.
cs_e816902e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,77,"""op_Division""",Hardcoded C# string. Manual review needed.
cs_49ce56d1,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,78,"""op_Modulus""",Hardcoded C# string. Manual review needed.
cs_15c602bc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,79,"""op_ExclusiveOr""",Hardcoded C# string. Manual review needed.
cs_2983f07d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,80,"""op_BitwiseAnd""",Hardcoded C# string. Manual review needed.
cs_31d311a8,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,81,"""op_BitwiseOr""",Hardcoded C# string. Manual review needed.
cs_a48cf70b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,82,"""op_LogicalAnd""",Hardcoded C# string. Manual review needed.
cs_02f15572,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,83,"""op_LogicalOr""",Hardcoded C# string. Manual review needed.
cs_76dd939a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,84,"""op_Assign""",Hardcoded C# string. Manual review needed.
cs_5773e1af,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,85,"""op_LeftShift""",Hardcoded C# string. Manual review needed.
cs_882c4b89,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,86,"""op_RightShift""",Hardcoded C# string. Manual review needed.
cs_916b4f30,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,87,"""op_Equality""",Hardcoded C# string. Manual review needed.
cs_4464a138,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,88,"""op_GreaterThan""",Hardcoded C# string. Manual review needed.
cs_c2ab322c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,89,"""op_LessThan""",Hardcoded C# string. Manual review needed.
cs_105e1419,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,90,"""op_Inequality""",Hardcoded C# string. Manual review needed.
cs_e749bbc7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,91,"""op_GreaterThanOrEqual""",Hardcoded C# string. Manual review needed.
cs_5b006801,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,92,"""op_LessThanOrEqual""",Hardcoded C# string. Manual review needed.
cs_cee99b5c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,93,"""op_MultiplicationAssignment""",Hardcoded C# string. Manual review needed.
cs_4364098d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,94,"""op_SubtractionAssignment""",Hardcoded C# string. Manual review needed.
cs_1423edbd,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,95,"""op_ExclusiveOrAssignment""",Hardcoded C# string. Manual review needed.
cs_4547f894,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,96,"""op_LeftShiftAssignment""",Hardcoded C# string. Manual review needed.
cs_378c497f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,97,"""op_ModulusAssignment""",Hardcoded C# string. Manual review needed.
cs_7b30ad3f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,98,"""op_AdditionAssignment""",Hardcoded C# string. Manual review needed.
cs_eeeb995c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,99,"""op_BitwiseAndAssignment""",Hardcoded C# string. Manual review needed.
cs_d5a92085,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,100,"""op_BitwiseOrAssignment""",Hardcoded C# string. Manual review needed.
cs_fb0a68e0,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,101,"""op_Comma""",Hardcoded C# string. Manual review needed.
cs_012dbd10,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,102,"""op_DivisionAssignment""",Hardcoded C# string. Manual review needed.
cs_15f586f4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,103,"""op_Decrement""",Hardcoded C# string. Manual review needed.
cs_831a4147,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,104,"""op_Increment""",Hardcoded C# string. Manual review needed.
cs_6157caad,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,105,"""op_UnaryNegation""",Hardcoded C# string. Manual review needed.
cs_efc6dee7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,106,"""op_UnaryPlus""",Hardcoded C# string. Manual review needed.
cs_a458af12,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OperatorUtility.cs,107,"""op_OnesComplement""",Hardcoded C# string. Manual review needed.
cs_ff847106,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OrHandler.cs,7,"""Or""",Hardcoded C# string. Manual review needed.
cs_ff847106,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OrHandler.cs,7,"""Or""",Hardcoded C# string. Manual review needed.
cs_54d81dab,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/OrHandler.cs,7,"""op_BitwiseOr""",Hardcoded C# string. Manual review needed.
cs_d96780c4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/PlusHandler.cs,5,"""Plus""",Hardcoded C# string. Manual review needed.
cs_d96780c4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/PlusHandler.cs,5,"""Plus""",Hardcoded C# string. Manual review needed.
cs_b87d0941,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/PlusHandler.cs,5,"""op_UnaryPlus""",Hardcoded C# string. Manual review needed.
cs_b66bf354,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/RightShiftHandler.cs,5,"""Right Shift""",Hardcoded C# string. Manual review needed.
cs_b66bf354,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/RightShiftHandler.cs,5,"""Right Shift""",Hardcoded C# string. Manual review needed.
cs_0cfdb468,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/RightShiftHandler.cs,5,"""op_RightShift""",Hardcoded C# string. Manual review needed.
cs_4985de6a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/SubtractionHandler.cs,5,"""Subtraction""",Hardcoded C# string. Manual review needed.
cs_5a9ee370,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/SubtractionHandler.cs,5,"""Subtract""",Hardcoded C# string. Manual review needed.
cs_0b967306,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/SubtractionHandler.cs,5,"""op_Subtraction""",Hardcoded C# string. Manual review needed.
cs_a79ef8c4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,18,"""Declaring type of field info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_21d8a6a3,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,23,"""Field type of field info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_0904b176,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,28,"""The field is static.""",Hardcoded C# string. Manual review needed.
cs_5a6bf777,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,43,"""target""",Hardcoded C# string. Manual review needed.
cs_960aa818,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,63,"""Failed instance field: """,Hardcoded C# string. Manual review needed.
cs_03d2a189,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,69,"""setter""",Hardcoded C# string. Manual review needed.
cs_6b7ebfa7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,139,"""The field '{typeof(TTarget)}.{fieldInfo.Name}' cannot be assigned.""",Hardcoded C# string. Manual review needed.
cs_504b5303,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,144,"""The provided value for '{typeof(TTarget)}.{fieldInfo.Name}' does not match the field type.\nProvided: {value?.GetType()?.ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_2d5a4297,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFieldAccessor.cs,144,"""}\nExpected: {typeof(TField)}""",Hardcoded C# string. Manual review needed.
cs_3f51fc08,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceFunctionInvokerBase.cs,14,"""Return type of method info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_b9f3a3b6,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceInvokerBase.cs,15,"""Declaring type of method info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_71e4d113,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceInvokerBase.cs,20,"""The method is static.""",Hardcoded C# string. Manual review needed.
cs_19171fa9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstanceInvokerBase.cs,27,"""target""",Hardcoded C# string. Manual review needed.
cs_305f9a70,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,17,"""The declaring type of the property info doesn't match the generic type.""",Hardcoded C# string. Manual review needed.
cs_ccaec69a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,22,"""The property type of the property info doesn't match the generic type.""",Hardcoded C# string. Manual review needed.
cs_391bee0b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,27,"""The property is static.""",Hardcoded C# string. Manual review needed.
cs_a8f9472e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,45,"""target""",Hardcoded C# string. Manual review needed.
cs_483c0eab,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,80,"""The property '{typeof(TTarget)}.{propertyInfo.Name}' has no get accessor.""",Hardcoded C# string. Manual review needed.
cs_861a9fea,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,115,"""The property '{typeof(TTarget)}.{propertyInfo.Name}' has no set accessor.""",Hardcoded C# string. Manual review needed.
cs_4762c79a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,120,"""The provided value for '{typeof(TTarget)}.{propertyInfo.Name}' does not match the property type.\nProvided: {value?.GetType()?.ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_76de7f2d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InstancePropertyAccessor.cs,120,"""}\nExpected: {typeof(TProperty)}""",Hardcoded C# string. Manual review needed.
cs_763bc853,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InvokerBase.cs,30,"""The provided argument value for '{targetType}.{methodInfo.Name}' does not match the parameter type.\nProvided: {arg?.GetType().ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_2e2ca813,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InvokerBase.cs,30,"""}\nExpected: {typeof(TParam)}""",Hardcoded C# string. Manual review needed.
cs_035ce0a2,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InvokerBase.cs,53,"""Parameter count of method info doesn't match generic argument count.""",Hardcoded C# string. Manual review needed.
cs_d82e018e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InvokerBase.cs,60,"""Parameter type of method info doesn't match generic argument.""",Hardcoded C# string. Manual review needed.
cs_89a66b2f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/InvokerBase.cs,68,"""parameter""",Hardcoded C# string. Manual review needed.
cs_907810e0,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/OptimizedReflection.cs,80,"""Superfluous target object for '{targetType}'.""",Hardcoded C# string. Manual review needed.
cs_9e1f0df2,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/OptimizedReflection.cs,87,"""Missing target object for '{targetType}'.""",Hardcoded C# string. Manual review needed.
cs_3ea3f15e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/OptimizedReflection.cs,92,"""The target object does not match the target type.\nProvided: {target.GetType()}\nExpected: {targetType}""",Hardcoded C# string. Manual review needed.
cs_30c472dd,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,20,"""Field type of field info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_ff747fb9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,25,"""The field isn't static.""",Hardcoded C# string. Manual review needed.
cs_793328fc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,65,"""setter""",Hardcoded C# string. Manual review needed.
cs_66e17eff,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,132,"""The field '{targetType}.{fieldInfo.Name}' cannot be assigned.""",Hardcoded C# string. Manual review needed.
cs_00ac5004,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,137,"""The provided value for '{targetType}.{fieldInfo.Name}' does not match the field type.\nProvided: {value?.GetType()?.ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_de47764c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFieldAccessor.cs,137,"""}\nExpected: {typeof(TField)}""",Hardcoded C# string. Manual review needed.
cs_71bf2511,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticFunctionInvokerBase.cs,14,"""Return type of method info doesn't match generic type.""",Hardcoded C# string. Manual review needed.
cs_c93c1f47,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticInvokerBase.cs,15,"""The method isn't static.""",Hardcoded C# string. Manual review needed.
cs_fb445833,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,20,"""The property type of the property info doesn't match the generic type.""",Hardcoded C# string. Manual review needed.
cs_8e9c554f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,25,"""The property isn't static.""",Hardcoded C# string. Manual review needed.
cs_71c05147,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,78,"""The property '{targetType}.{propertyInfo.Name}' has no get accessor.""",Hardcoded C# string. Manual review needed.
cs_07988125,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,113,"""The property '{targetType}.{propertyInfo.Name}' has no set accessor.""",Hardcoded C# string. Manual review needed.
cs_ad387a36,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,118,"""The provided value for '{targetType}.{propertyInfo.Name}' does not match the property type.\nProvided: {value?.GetType()?.ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_59d92951,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticPropertyAccessor.cs,118,"""}\nExpected: {typeof(TProperty)}""",Hardcoded C# string. Manual review needed.
cs_0eeab5a3,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RenamedAssemblyAttribute.cs,6,"""Bolt.Core""",Hardcoded C# string. Manual review needed.
cs_571563fc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RenamedAssemblyAttribute.cs,6,"""Unity.VisualScripting.Core""",Hardcoded C# string. Manual review needed.
cs_139b6853,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RenamedNamespaceAttribute.cs,6,"""Bolt""",Hardcoded C# string. Manual review needed.
cs_d6b87024,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RenamedNamespaceAttribute.cs,6,"""Unity.VisualScripting""",Hardcoded C# string. Manual review needed.
cs_f7349eba,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,11,"""Bolt""",Hardcoded C# string. Manual review needed.
cs_79258943,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,11,"""Unity.VisualScripting""",Hardcoded C# string. Manual review needed.
cs_0f6522a1,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,12,"""Ludiq""",Hardcoded C# string. Manual review needed.
cs_4d02b182,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,12,"""Unity.VisualScripting""",Hardcoded C# string. Manual review needed.
cs_64c45147,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,169,"""Unable to find type: '{typeName ?? """,Hardcoded C# string. Manual review needed.
cs_56710ce9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,362,"""Failed to fetch RenamedFrom attributes for member '{member}':\n{ex}""",Hardcoded C# string. Manual review needed.
cs_5b1d96f4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,374,"""Multiple members on '{type}' indicate having been renamed from '{previousMemberName}'.\nIgnoring renamed attributes for '{member}'.""",Hardcoded C# string. Manual review needed.
cs_22919e38,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,397,"""Multiple new names have been provided for namespace '{previousNamespaceName}'.\nIgnoring new name '{newNamespaceName}'.""",Hardcoded C# string. Manual review needed.
cs_0da46798,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,419,"""Multiple new names have been provided for assembly '{previousAssemblyName}'.\nIgnoring new name '{newAssemblyName}'.""",Hardcoded C# string. Manual review needed.
cs_34440aea,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,446,"""Failed to fetch RenamedFrom attributes for type '{type}':\n{ex}""",Hardcoded C# string. Manual review needed.
cs_314c1c70,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/RuntimeCodebase.cs,458,"""Multiple types indicate having been renamed from '{previousTypeName}'.\nIgnoring renamed attributes for '{type}'.""",Hardcoded C# string. Manual review needed.
cs_7d0c361c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,304,"""Matching: {Matching}""",Hardcoded C# string. Manual review needed.
cs_ebe0ccc2,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,305,"""Types: {types.ToCommaSeparatedString()}""",Hardcoded C# string. Manual review needed.
cs_758a9ce7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,307,"""Value: {Value}""",Hardcoded C# string. Manual review needed.
cs_3aff7c84,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,308,"""Reference: {Reference}""",Hardcoded C# string. Manual review needed.
cs_ce573f75,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,309,"""Classes: {Classes}""",Hardcoded C# string. Manual review needed.
cs_cb4509a1,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,310,"""Interfaces: {Interfaces}""",Hardcoded C# string. Manual review needed.
cs_7a7acb36,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,311,"""Structs: {Structs}""",Hardcoded C# string. Manual review needed.
cs_b4b00e4d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,312,"""Enums: {Enums}""",Hardcoded C# string. Manual review needed.
cs_3580c50c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,313,"""Public: {Public}""",Hardcoded C# string. Manual review needed.
cs_ec1693db,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,314,"""NonPublic: {NonPublic}""",Hardcoded C# string. Manual review needed.
cs_4ae00600,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,315,"""Abstract: {Abstract}""",Hardcoded C# string. Manual review needed.
cs_cf6a046d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,316,"""Generic: {Generic}""",Hardcoded C# string. Manual review needed.
cs_0a81dad0,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,317,"""OpenConstructedGeneric: {OpenConstructedGeneric}""",Hardcoded C# string. Manual review needed.
cs_8ee20945,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,318,"""Static: {Static}""",Hardcoded C# string. Manual review needed.
cs_acda6c74,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,319,"""Sealed: {Sealed}""",Hardcoded C# string. Manual review needed.
cs_a5f83912,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,320,"""Nested: {Nested}""",Hardcoded C# string. Manual review needed.
cs_dbf8fe31,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,321,"""Primitives: {Primitives}""",Hardcoded C# string. Manual review needed.
cs_70dd3598,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,322,"""Object: {Object}""",Hardcoded C# string. Manual review needed.
cs_11dcbe11,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,323,"""NonSerializable: {NonSerializable}""",Hardcoded C# string. Manual review needed.
cs_1910ed1e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeFilter.cs,324,"""Obsolete: {Obsolete}""",Hardcoded C# string. Manual review needed.
cs_fdbe41bc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,208,"""Version""",Hardcoded C# string. Manual review needed.
cs_dfec5c79,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,209,"""Culture""",Hardcoded C# string. Manual review needed.
cs_c4d4f9e4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,210,"""PublicKeyToken""",Hardcoded C# string. Manual review needed.
cs_8e0c1591,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,220,"""Failed to parse type name: {s}""",Hardcoded C# string. Manual review needed.
cs_f7681bdf,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,327,"""null""",Hardcoded C# string. Manual review needed.
cs_8ee9b1b2,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeName.cs,434,""", Version=""",Hardcoded C# string. Manual review needed.
cs_de470410,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,151,"""Type {type} cannot be{(nonPublic ? """" : """,Hardcoded C# string. Manual review needed.
cs_55362ae9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,151,""")} instantiated with the provided parameter types: {parameterTypes.ToCommaSeparatedString()}""",Hardcoded C# string. Manual review needed.
cs_3e86e324,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,193,"""Empty enum: {type}\nThis may cause problems with serialization.""",Hardcoded C# string. Manual review needed.
cs_dcaa0a84,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,625,"""make""",Hardcoded C# string. Manual review needed.
cs_ac19e650,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,636,"""Nested generic parameters resolve to different values.""",Hardcoded C# string. Manual review needed.
